"PRODUCTID","OK_ID_TIERS","ERP_ID_TIERS","ERP_ID_TIERS_QUALIAC","ROLE"
"RCB_TIE000000095726","WFRE07359865","211888","211888","C"
"RCB_TIE000000092947","WFRE06862364","131880","131880","C"
"RCB_TIE000000093346","WFRE06907791","110974","110974","C"
"RCB_TIE000000094345","WFRE07093955","137829","137829","C"
"RCB_TIE000000095733","WFRE07359899","003049","003049","C"
"RCB_TIE000000094544","WFRE07094972","211592","211592","C"
"RCB_TIE000000094737","WFRE07095869","101815","101815","C"
"RCB_TIE000000093367","WFRE06907882","129447","129447","C"
"RCB_TIE000000092245","WFRE06706046","141375","141375","C"
"RCB_TIE000000092979","WFRE06862486","118381","118381","C"
"RCB_TIE000000092984","WFRE06862505","106976","106976","C"
"RCB_TIE000000092263","WFRE06706133","111156","111156","C"
"RCB_TIE000000095773","WFRE07360102","138048","138048","C"
"RCB_TIE000000094979","WFRE07205327","145548","145548","C"
"RCB_TIE000000092271","WFRE06706271","003811","003811","C"
"RCB_TIE000000094589","WFRE07095152","109543","109543","C"
"RCB_TIE000000094592","WFRE07095166","107579","107579","C"
"RCB_TIE000000095590","WFRE07208854","109529","109529","C"
"RCB_TIE000000092089","WFRE06646177","002072","002072","C"
"RCB_TIE000000094995","WFRE07205451","075105","075105","C"
"RCB_TIE000000093015","WFRE06862612","101045","101045","C"
"RCB_TIE000000094601","WFRE07095213","136810","136810","C"
"RCB_TIE000000096114","WFRE07456640","001604","001604","C"
"RCB_TIE000000094414","WFRE07094292","100055","100055","C"
"RCB_TIE000000094216","WFRE07020190","122124","122124","C"
"RCB_TIE000000096121","WFRE07456661","210866","210866","C"
"RCB_TIE000000093025","WFRE06862665","133637","133637","C"
"RCB_TIE000000095802","WFRE07360254","210373","210373","C"
"RCB_TIE000000093817","WFRE06960191","075673","075673","C"
"RCB_TIE000000093027","WFRE06862676","104787","104787","C"
"RCB_TIE000000094224","WFRE07020213","128988","128988","C"
"RCB_TIE000000095008","WFRE07205569","135148","135148","C"
"RCB_TIE000000094612","WFRE07095282","109450","109450","C"
"RCB_TIE000000095413","WFRE07208101","114017","114017","C"
"RCB_TIE000000094434","WFRE07094425","099680","099680","C"
"RCB_TIE000000093041","WFRE06862738","210879","210879","C"
"RCB_TIE000000094441","WFRE07094452","117804","117804","C"
"RCB_TIE000000095824","WFRE07360405","120397","120397","C"
"RCB_TIE000000096148","WFRE07456792","127835","127835","C"
"RCB_TIE000000095826","WFRE07360423","118297","118297","C"
"RCB_TIE000000095827","WFRE07360437","211555","211555","C"
"RCB_TIE000000094448","WFRE07094486","000843","000843","C"
"RCB_TIE000000093063","WFRE06862867","106563","106563","C"
"RCB_TIE000000094260","WFRE07020368","104084","104084","C"
"RCB_TIE000000094462","WFRE07094553","000842","000842","C"
"RCB_TIE000000094647","WFRE07095509","136246","136246","C"
"RCB_TIE000000093473","WFRE06908335","100915","100915","C"
"RCB_TIE000000095654","WFRE07359450","133736","133736","C"
"RCB_TIE000000095459","WFRE07208243","107398","107398","C"
"RCB_TIE000000094481","WFRE07094644","127605","127605","C"
"RCB_TIE000000094483","WFRE07094650","107346","107346","C"
"RCB_TIE000000095067","WFRE07206004","137876","137876","C"
"RCB_TIE000000095681","WFRE07359588","109409","109409","C"
"RCB_TIE000000094498","WFRE07094706","210236","210236","C"
"RCB_TIE000000094879","WFRE07096343","109861","109861","C"
"RCB_TIE000000096706","WFRE07534463","008024","008024","C"
"RCB_TIE000000098308","WFRE07730839","211423","211423","C"
"RCB_TIE000000096085","WFRE07361669","073109","073109","C"
"RCB_TIE000000098313","WFRE07731794","210682","210682","C"
"RCB_TIE000000096220","WFRE07457141","133581","133581","C"
"RCB_TIE000000097301","WFRE07620184","075995","075995","C"
"RCB_TIE000000099103","WFRE07811938","191513","191513","C"
"RCB_TIE000000097119","WFRE07600963","146272","146272","C"
"RCB_TIE000000096100","WFRE07361719","104325","104325","C"
"RCB_TIE000000096731","WFRE07534578","076003","076003","C"
"RCB_TIE000000096535","WFRE07500472","210396","210396","C"
"RCB_TIE000000099515","WFRE07850904","210687","210687","C"
"RCB_TIE000000097316","WFRE07621254","099690","099690","C"
"RCB_TIE000000098339","WFRE07733590","101520","101520","C"
"RCB_TIE000000100321","WFRE07938929","119557","119557","C"
"RCB_TIE000000099926","WFRE07892142","101910","101910","C"
"RCB_TIE000000100712","WFRE07970399","103660","103660","C"
"RCB_TIE000000096352","WFRE07457766","133382","133382","C"
"RCB_TIE000000096751","WFRE07534648","144946","144946","C"
"RCB_TIE000000098349","WFRE07733611","007851","007851","C"
"RCB_TIE000000097336","WFRE07621345","112305","112305","C"
"RCB_TIE000000098355","WFRE07733643","075269","075269","C"
"RCB_TIE000000098740","WFRE07772776","125467","125467","C"
"RCB_TIE000000099139","WFRE07816127","130551","130551","C"
"RCB_TIE000000097639","WFRE07657989","143084","143084","C"
"RCB_TIE000000098743","WFRE07772798","211466","211466","C"
"RCB_TIE000000098359","WFRE07733648","211235","211235","C"
"RCB_TIE000000099944","WFRE07896387","113750","113750","C"
"RCB_TIE000000097156","WFRE07601781","211418","211418","C"
"RCB_TIE000000099945","WFRE07896389","124816","124816","C"
"RCB_TIE000000097345","WFRE07621387","106078","106078","C"
"RCB_TIE000000097349","WFRE07621401","104729","104729","C"
"RCB_TIE000000100348","WFRE07942588","211975","211975","C"
"RCB_TIE000000100743","WFRE07980432","118140","118140","C"
"RCB_TIE000000097166","WFRE07606426","131331","131331","C"
"RCB_TIE000000100748","WFRE07980448","211558","211558","C"
"RCB_TIE000000097662","WFRE07660254","101478","101478","C"
"RCB_TIE000000099565","WFRE07856903","117745","117745","C"
"RCB_TIE000000099567","WFRE07857145","006254","006254","C"
"RCB_TIE000000100751","WFRE07980459","103482","103482","C"
"RCB_TIE000000098054","WFRE07709307","109384","109384","C"
"RCB_TIE000000099169","WFRE07819139","106664","106664","C"
"RCB_TIE000000097670","WFRE07661764","118770","118770","C"
"RCB_TIE000000100756","WFRE07980488","133562","133562","C"
"RCB_TIE000000096391","WFRE07499884","109408","109408","C"
"RCB_TIE000000097369","WFRE07621484","101289","101289","C"
"RCB_TIE000000100759","WFRE07980492","075525","075525","C"
"RCB_TIE000000097675","WFRE07662104","112399","112399","C"
"RCB_TIE000000099979","WFRE07898834","118341","118341","C"
"RCB_TIE000000098780","WFRE07776948","210242","210242","C"
"RCB_TIE000000096994","WFRE07587385","136790","136790","C"
"RCB_TIE000000096402","WFRE07499915","119931","119931","C"
"RCB_TIE000000098077","WFRE07711762","212399","212399","C"
"RCB_TIE000000097200","WFRE07608324","102294","102294","C"
"RCB_TIE000000097001","WFRE07587841","102052","102052","C"
"RCB_TIE000000096805","WFRE07534883","196009","196009","C"
"RCB_TIE000000101108","WFRE08018466","006915","006915","C"
"RCB_TIE000000099198","WFRE07823182","136526","136526","C"
"RCB_TIE000000098799","WFRE07779030","103448","103448","C"
"RCB_TIE000000097702","WFRE07664065","117226","117226","C"
"RCB_TIE000000096425","WFRE07500001","075033","075033","C"
"RCB_TIE000000099612","WFRE07861864","103234","103234","C"
"RCB_TIE000000099613","WFRE07861867","115369","115369","C"
"RCB_TIE000000096429","WFRE07500007","132566","132566","C"
"RCB_TIE000000099616","WFRE07861888","074390","074390","C"
"RCB_TIE000000096433","WFRE07500012","125923","125923","C"
"RCB_TIE000000098428","WFRE07741847","109981","109981","C"
"RCB_TIE000000099620","WFRE07862582","099526","099526","C"
"RCB_TIE000000097226","WFRE07612301","001391","001391","C"
"RCB_TIE000000098432","WFRE07741859","124668","124668","C"
"RCB_TIE000000099623","WFRE07862592","103920","103920","C"
"RCB_TIE000000096440","WFRE07500046","212414","212414","C"
"RCB_TIE000000101144","WFRE08022235","145783","145783","C"
"RCB_TIE000000096444","WFRE07500055","142613","142613","C"
"RCB_TIE000000097728","WFRE07666628","210355","210355","C"
"RCB_TIE000000100030","WFRE07905729","131940","131940","C"
"RCB_TIE000000098444","WFRE07741906","137407","137407","C"
"RCB_TIE000000099636","WFRE07864003","134946","134946","C"
"RCB_TIE000000097046","WFRE07593325","119261","119261","C"
"RCB_TIE000000101155","WFRE08024342","137135","137135","C"
"RCB_TIE000000097434","WFRE07621831","211164","211164","C"
"RCB_TIE000000097246","WFRE07614208","073841","073841","C"
"RCB_TIE000000099244","WFRE07826903","104853","104853","C"
"RCB_TIE000000100436","WFRE07951567","127356","127356","C"
"RCB_TIE000000101161","WFRE08024364","104782","104782","C"
"RCB_TIE000000098457","WFRE07744606","211757","211757","C"
"RCB_TIE000000100047","WFRE07907563","073192","073192","C"
"RCB_TIE000000098136","WFRE07718405","104766","104766","C"
"RCB_TIE000000100056","WFRE07907675","210488","210488","C"
"RCB_TIE000000101180","WFRE08025438","107043","107043","C"
"RCB_TIE000000097460","WFRE07621887","103251","103251","C"
"RCB_TIE000000099667","WFRE07867141","211670","211670","C"
"RCB_TIE000000100459","WFRE07952702","107184","107184","C"
"RCB_TIE000000100068","WFRE07907708","211032","211032","C"
"RCB_TIE000000096686","WFRE07534376","002207","002207","C"
"RCB_TIE000000096687","WFRE07534379","129729","129729","C"
"RCB_TIE000000100465","WFRE07952712","210492","210492","C"
"RCB_TIE000000098161","WFRE07720216","104739","104739","C"
"RCB_TIE000000100076","WFRE07909192","211811","211811","C"
"RCB_TIE000000096492","WFRE07500298","116795","116795","C"
"RCB_TIE000000096694","WFRE07534400","112641","112641","C"
"RCB_TIE000000096894","WFRE07575943","129289","129289","C"
"RCB_TIE000000100081","WFRE07909206","137220","137220","C"
"RCB_TIE000000100869","WFRE07990968","126055","126055","C"
"RCB_TIE000000097784","WFRE07666890","211586","211586","C"
"RCB_TIE000000098171","WFRE07720293","136976","136976","C"
"RCB_TIE000000101904","WFRE08118802","075651","075651","C"
"RCB_TIE000000097795","WFRE07666943","109501","109501","C"
"RCB_TIE000000103107","WFRE08264604","131550","131550","C"
"RCB_TIE000000100490","WFRE07952819","117193","117193","C"
"RCB_TIE000000102716","WFRE08223496","138074","138074","C"
"RCB_TIE000000100887","WFRE07991063","126087","126087","C"
"RCB_TIE000000103113","WFRE08265084","103007","103007","C"
"RCB_TIE000000103712","WFRE08310332","106533","106533","C"
"RCB_TIE000000103118","WFRE08265104","131643","131643","C"
"RCB_TIE000000101927","WFRE08118912","128660","128660","C"
"RCB_TIE000000098196","WFRE07723113","132417","132417","C"
"RCB_TIE000000098906","WFRE07791363","127681","127681","C"
"RCB_TIE000000097808","WFRE07667009","109163","109163","C"
"RCB_TIE000000101235","WFRE08025616","110050","110050","C"
"RCB_TIE000000104714","WFRE08383213","211509","211509","C"
"RCB_TIE000000100123","WFRE07910438","119164","119164","C"
"RCB_TIE000000102346","WFRE08179877","135964","135964","C"
"RCB_TIE000000101946","WFRE08118998","124280","124280","C"
"RCB_TIE000000098922","WFRE07793403","127546","127546","C"
"RCB_TIE000000100126","WFRE07910445","212046","212046","C"
"RCB_TIE000000103143","WFRE08265236","211854","211854","C"
"RCB_TIE000000101954","WFRE08119058","101455","101455","C"
"RCB_TIE000000102754","WFRE08227269","101569","101569","C"
"RCB_TIE000000099341","WFRE07836562","211980","211980","C"
"RCB_TIE000000098228","WFRE07725744","136767","136767","C"
"RCB_TIE000000099346","WFRE07836742","128754","128754","C"
"RCB_TIE000000103756","WFRE08316177","131243","131243","C"
"RCB_TIE000000100147","WFRE07915714","006075","006075","C"
"RCB_TIE000000099351","WFRE07837121","106392","106392","C"
"RCB_TIE000000102772","WFRE08229827","104267","104267","C"
"RCB_TIE000000099753","WFRE07876738","137572","137572","C"
"RCB_TIE000000098954","WFRE07793487","101990","101990","C"
"RCB_TIE000000104757","WFRE08383357","099546","099546","C"
"RCB_TIE000000102379","WFRE08185605","076874","076874","C"
"RCB_TIE000000102780","WFRE08230723","200018","200018","C"
"RCB_TIE000000099760","WFRE07876752","119452","119452","C"
"RCB_TIE000000098959","WFRE07793500","103235","103235","C"
"RCB_TIE000000099366","WFRE07837889","211376","211376","C"
"RCB_TIE000000099764","WFRE07876766","210813","210813","C"
"RCB_TIE000000100954","WFRE07991315","133704","133704","C"
"RCB_TIE000000099770","WFRE07876789","106955","106955","C"
"RCB_TIE000000098258","WFRE07726590","117007","117007","C"
"RCB_TIE000000100565","WFRE07962795","142685","142685","C"
"RCB_TIE000000102793","WFRE08231581","137425","137425","C"
"RCB_TIE000000102399","WFRE08187548","124444","124444","C"
"RCB_TIE000000104778","WFRE08383442","102100","102100","C"
"RCB_TIE000000099386","WFRE07840021","300454","300454","C"
"RCB_TIE000000102402","WFRE08187565","110772","110772","C"
"RCB_TIE000000097884","WFRE07667380","099448","099448","C"
"RCB_TIE000000097885","WFRE07667381","135730","135730","C"
"RCB_TIE000000104786","WFRE08383478","109824","109824","C"
"RCB_TIE000000097886","WFRE07667382","136294","136294","C"
"RCB_TIE000000097888","WFRE07667386","109873","109873","C"
"RCB_TIE000000102409","WFRE08188464","102168","102168","C"
"RCB_TIE000000102809","WFRE08231662","212326","212326","C"
"RCB_TIE000000098279","WFRE07728789","210100","210100","C"
"RCB_TIE000000098284","WFRE07728810","101146","101146","C"
"RCB_TIE000000102420","WFRE08190463","008955","008955","C"
"RCB_TIE000000101501","WFRE08067923","076440","076440","C"
"RCB_TIE000000099406","WFRE07841323","210289","210289","C"
"RCB_TIE000000098620","WFRE07761720","136464","136464","C"
"RCB_TIE000000103817","WFRE08320455","127521","127521","C"
"RCB_TIE000000099805","WFRE07882809","140337","140337","C"
"RCB_TIE000000102435","WFRE08192824","104494","104494","C"
"RCB_TIE000000103829","WFRE08320484","211770","211770","C"
"RCB_TIE000000099016","WFRE07803601","135916","135916","C"
"RCB_TIE000000099019","WFRE07803605","212041","212041","C"
"RCB_TIE000000099424","WFRE07842275","122122","122122","C"
"RCB_TIE000000099827","WFRE07882893","128380","128380","C"
"RCB_TIE000000100622","WFRE07968008","200003","200003","C"
"RCB_TIE000000101716","WFRE08083770","211175","211175","C"
"RCB_TIE000000101530","WFRE08069474","103198","103198","C"
"RCB_TIE000000102457","WFRE08195705","109169","109169","C"
"RCB_TIE000000099842","WFRE07882971","211253","211253","C"
"RCB_TIE000000099444","WFRE07844464","104989","104989","C"
"RCB_TIE000000103850","WFRE08320555","212347","212347","C"
"RCB_TIE000000100244","WFRE07927802","003825","003825","C"
"RCB_TIE000000100639","WFRE07970169","099847","099847","C"
"RCB_TIE000000102468","WFRE08195751","002012","002012","C"
"RCB_TIE000000101036","WFRE08007226","002866","002866","C"
"RCB_TIE000000101038","WFRE08007229","109233","109233","C"
"RCB_TIE000000101554","WFRE08073457","104155","104155","C"
"RCB_TIE000000100651","WFRE07970197","136389","136389","C"
"RCB_TIE000000101556","WFRE08073941","007554","007554","C"
"RCB_TIE000000100654","WFRE07970201","129306","129306","C"
"RCB_TIE000000101560","WFRE08074235","107316","107316","C"
"RCB_TIE000000099063","WFRE07808760","141811","141811","C"
"RCB_TIE000000102085","WFRE08119588","111839","111839","C"
"RCB_TIE000000099871","WFRE07889992","128880","128880","C"
"RCB_TIE000000099475","WFRE07846873","116703","116703","C"
"RCB_TIE000000099074","WFRE07809505","122200","122200","C"
"RCB_TIE000000102899","WFRE08241380","106506","106506","C"
"RCB_TIE000000099485","WFRE07847723","210316","210316","C"
"RCB_TIE000000098699","WFRE07769527","008260","008260","C"
"RCB_TIE000000099490","WFRE07848016","138900","138900","C"
"RCB_TIE000000099891","WFRE07892033","124879","124879","C"
"RCB_TIE000000102509","WFRE08195993","103416","103416","C"
"RCB_TIE000000102510","WFRE08195997","117488","117488","C"
"RCB_TIE000000101082","WFRE08016752","211833","211833","C"
"RCB_TIE000000103317","WFRE08284876","210497","210497","C"
"RCB_TIE000000102923","WFRE08243783","132909","132909","C"
"RCB_TIE000000105111","WFRE08430398","136199","136199","C"
"RCB_TIE000000102131","WFRE08119790","079049","079049","C"
"RCB_TIE000000103530","WFRE08299682","124191","124191","C"
"RCB_TIE000000102936","WFRE08245962","109524","109524","C"
"RCB_TIE000000102938","WFRE08246241","117305","117305","C"
"RCB_TIE000000103540","WFRE08299970","100702","100702","C"
"RCB_TIE000000101822","WFRE08108311","104564","104564","C"
"RCB_TIE000000101637","WFRE08083349","211628","211628","C"
"RCB_TIE000000105524","WFRE08472866","211504","211504","C"
"RCB_TIE000000104934","WFRE08384408","120536","120536","C"
"RCB_TIE000000103552","WFRE08300747","121548","121548","C"
"RCB_TIE000000101829","WFRE08108345","211342","211342","C"
"RCB_TIE000000103555","WFRE08300761","098834","098834","C"
"RCB_TIE000000105528","WFRE08472884","104361","104361","C"
"RCB_TIE000000102565","WFRE08196212","211078","211078","C"
"RCB_TIE000000101646","WFRE08083392","210804","210804","C"
"RCB_TIE000000105534","WFRE08472902","211857","211857","C"
"RCB_TIE000000102569","WFRE08196243","074135","074135","C"
"RCB_TIE000000102169","WFRE08155423","124755","124755","C"
"RCB_TIE000000103964","WFRE08332530","210814","210814","C"
"RCB_TIE000000102975","WFRE08249503","109903","109903","C"
"RCB_TIE000000102175","WFRE08155805","212474","212474","C"
"RCB_TIE000000104558","WFRE08376198","135317","135317","C"
"RCB_TIE000000104952","WFRE08384479","211384","211384","C"
