PRODUCTID|PRODUCTIDEXT|||CATEGORIE
"RCB_TIE000000279493"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249002"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279332"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279402"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279611"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279224"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000248934"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000248678"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000248790"|"RCB_STE_COM000000000016"|||"2**"
"RCB_TIE000000248625"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000248994"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000279370"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000249054"|"RCB_STE_COM000000000016"|||"2**"
"RCB_TIE000000279544"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000281305"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000248707"|"RCB_STE_COM000000000016"|||"2**"
"RCB_TIE000000248971"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000248927"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279521"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000248643"|"RCB_STE_COM000000000016"|||"2**"
"RCB_TIE000000279665"|"RCB_STE_COM000000000015"|||"E**"
"RCB_TIE000000249109"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279684"|"RCB_STE_COM000000000015"|||"E**"
"RCB_TIE000000279354"|"RCB_STE_COM000000000016"|||"2**"
"RCB_TIE000000278890"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000279193"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000279674"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249065"|"RCB_STE_COM000000000016"|||"B**"
"RCB_TIE000000279236"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000279644"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279688"|"RCB_STE_COM000000000015"|||"E**"
"RCB_TIE000000236553"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000238431"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000286247"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000237637"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279496"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000236553"|"RCB_STE_COM000000000015"|||"5**"
"RCB_TIE000000279384"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279378"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279376"|"RCB_STE_COM000000000016"|||"2**"
"RCB_TIE000000279294"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279322"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279377"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279430"|"RCB_STE_COM000000000015"|||"9**"
"RCB_TIE000000279299"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279390"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279305"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279347"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279424"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279395"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279489"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279365"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279401"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000249293"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279258"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279325"|"RCB_STE_COM000000000016"|||"B**"
"RCB_TIE000000279373"|"RCB_STE_COM000000000016"|||"B**"
"RCB_TIE000000279290"|"RCB_STE_COM000000000016"|||"B**"
"RCB_TIE000000279386"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279254"|"RCB_STE_COM000000000016"|||"B**"
"RCB_TIE000000279393"|"RCB_STE_COM000000000016"|||"B**"
"RCB_TIE000000236384"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000248897"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000248681"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000249197"|"RCB_STE_COM000000000022"|||"2**"
"RCB_TIE000000249197"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000249197"|"RCB_STE_COM000000000032"|||"2**"
"RCB_TIE000000249197"|"RCB_STE_COM000000000027"|||"2**"
"RCB_TIE000000249197"|"RCB_STE_COM000000000031"|||"2**"
"RCB_TIE000000249197"|"RCB_STE_COM000000000029"|||"2**"
"RCB_TIE000000248761"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000279207"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000248767"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000249137"|"RCB_STE_COM000000000016"|||"2**"
"RCB_TIE000000236349"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000279240"|"RCB_STE_COM000000000009"|||"1**"
"RCB_TIE000000279284"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000281281"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000279440"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000279253"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000240607"|"RCB_STE_COM000000000013"|||"1**"
"RCB_TIE000000279262"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279223"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279311"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000279342"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279348"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000248599"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000279429"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000248621"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000248599"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000279280"|"RCB_STE_COM000000000015"|||"C**"
"RCB_TIE000000279181"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279244"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000248955"|"RCB_STE_COM000000000015"|||"C**"
"RCB_TIE000000279176"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249056"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279359"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279335"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249006"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279240"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000235746"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279375"|"RCB_STE_COM000000000015"|||"5**"
"RCB_TIE000000249015"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000249037"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279287"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000248651"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000248618"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000248952"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279106"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279171"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000286500"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279342"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249164"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279379"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000248641"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000278197"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000234614"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279162"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249034"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279096"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000248615"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000279601"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000279591"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000279563"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279433"|"RCB_STE_COM000000000015"|||"F**"
"RCB_TIE000000279453"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279545"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279580"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279569"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279415"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279498"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279387"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279457"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000249905"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279654"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279549"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279459"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279534"|"RCB_STE_COM000000000015"|||"5**"
"RCB_TIE000000279507"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279525"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279446"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279508"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279413"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000234756"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000236265"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279466"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279709"|"RCB_STE_COM000000000015"|||"Z99"
"RCB_TIE000000279499"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279481"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279475"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279451"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000286484"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279410"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279613"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279590"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279712"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279708"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279627"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279668"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000279575"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279705"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279704"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000279667"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279633"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279659"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279663"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279636"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279634"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279639"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279655"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279680"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279671"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000279687"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000279222"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279186"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279096"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000279133"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000248672"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000248782"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000249037"|"RCB_STE_COM000000000016"|||"B**"
"RCB_TIE000000279181"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000279197"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000279286"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000248956"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000279244"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000279120"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279270"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279162"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000279216"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000279239"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279240"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000279248"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000279297"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000279301"|"RCB_STE_COM000000000016"|||"B**"
"RCB_TIE000000239937"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000279304"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279214"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279339"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279308"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000279313"|"RCB_STE_COM000000000016"|||"2**"
"RCB_TIE000000279282"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279320"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279279"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279385"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279256"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279272"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279324"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279352"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279291"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279267"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000279215"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279336"|"RCB_STE_COM000000000016"|||"2**"
"RCB_TIE000000279333"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279368"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279338"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279334"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279328"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000279335"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279341"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279327"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279330"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279317"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279351"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000249485"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279375"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000279431"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279326"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279349"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279639"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279383"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000279350"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000279369"|"RCB_STE_COM000000000016"|||"2**"
"RCB_TIE000000279645"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000279712"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000279575"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279398"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000279276"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279662"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279346"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279427"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000279381"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000272831"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000279353"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000272776"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000279240"|"RCB_STE_COM000000000006"|||"1**"
"RCB_TIE000000250408"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000279620"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000279678"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279406"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000279637"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000279643"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279075"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279199"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000279161"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279344"|"RCB_STE_COM000000000016"|||"2**"
"RCB_TIE000000279360"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279321"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279628"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000279483"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279492"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279596"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279529"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279586"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279635"|"RCB_STE_COM000000000015"|||"F**"
"RCB_TIE000000236354"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000124920"|"RCB_STE_COM000000000029"|||"2**"
"RCB_TIE000000124940"|"RCB_STE_COM000000000022"|||"2**"
"RCB_TIE000000124920"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000124920"|"RCB_STE_COM000000000022"|||"2**"
"RCB_TIE000000138100"|"RCB_STE_COM000000000032"|||"2**"
"RCB_TIE000000138100"|"RCB_STE_COM000000000022"|||"2**"
"RCB_TIE000000124940"|"RCB_STE_COM000000000031"|||"2**"
"RCB_TIE000000124920"|"RCB_STE_COM000000000032"|||"2**"
"RCB_TIE000000124940"|"RCB_STE_COM000000000027"|||"2**"
"RCB_TIE000000124920"|"RCB_STE_COM000000000027"|||"2**"
"RCB_TIE000000138100"|"RCB_STE_COM000000000027"|||"2**"
"RCB_TIE000000124940"|"RCB_STE_COM000000000032"|||"2**"
"RCB_TIE000000138100"|"RCB_STE_COM000000000031"|||"2**"
"RCB_TIE000000124940"|"RCB_STE_COM000000000029"|||"2**"
"RCB_TIE000000138100"|"RCB_STE_COM000000000029"|||"2**"
"RCB_TIE000000124940"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000138100"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000124920"|"RCB_STE_COM000000000031"|||"2**"
"RCB_TIE000000305106"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000303763"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000305384"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000305386"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000305392"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000305391"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000305385"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000305382"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000305381"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000307161"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000307162"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000307267"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000307264"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000305389"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000305393"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000305387"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000307262"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000307964"|"RCB_STE_COM000000000015"|||"C**"
"RCB_TIE000000308253"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000236796"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000309818"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000309819"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000309995"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000309922"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000248759"|"RCB_STE_COM000000000016"|||"2**"
"RCB_TIE000000310104"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000138103"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000138103"|"RCB_STE_COM000000000022"|||"2**"
"RCB_TIE000000138103"|"RCB_STE_COM000000000027"|||"2**"
"RCB_TIE000000138103"|"RCB_STE_COM000000000029"|||"2**"
"RCB_TIE000000138103"|"RCB_STE_COM000000000031"|||"2**"
"RCB_TIE000000138103"|"RCB_STE_COM000000000032"|||"2**"
"RCB_TIE000000138162"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000138162"|"RCB_STE_COM000000000022"|||"2**"
"RCB_TIE000000138162"|"RCB_STE_COM000000000027"|||"2**"
"RCB_TIE000000138162"|"RCB_STE_COM000000000029"|||"2**"
"RCB_TIE000000138162"|"RCB_STE_COM000000000031"|||"2**"
"RCB_TIE000000138162"|"RCB_STE_COM000000000032"|||"2**"
"RCB_TIE000000249955"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000249955"|"RCB_STE_COM000000000022"|||"2**"
"RCB_TIE000000249955"|"RCB_STE_COM000000000027"|||"2**"
"RCB_TIE000000249955"|"RCB_STE_COM000000000029"|||"2**"
"RCB_TIE000000249955"|"RCB_STE_COM000000000031"|||"2**"
"RCB_TIE000000249955"|"RCB_STE_COM000000000032"|||"2**"
"RCB_TIE000000279681"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000311066"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000311149"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000311150"|"RCB_STE_COM000000000015"|||"R**"
"RCB_TIE000000311222"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000311548"|"RCB_STE_COM000000000013"|||"1**"
"RCB_TIE000000312104"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000311222"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000312567"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000308253"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000312386"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000312386"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000279253"|"RCB_STE_COM000000000015"|||"1**"
"RCB_TIE000000248953"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000248804"|"RCB_STE_COM000000000015"|||"B**"
"RCB_TIE000000314393"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000128548"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000128548"|"RCB_STE_COM000000000022"|||"2**"
"RCB_TIE000000128548"|"RCB_STE_COM000000000027"|||"2**"
"RCB_TIE000000128548"|"RCB_STE_COM000000000029"|||"2**"
"RCB_TIE000000128548"|"RCB_STE_COM000000000031"|||"2**"
"RCB_TIE000000128548"|"RCB_STE_COM000000000032"|||"2**"
"RCB_TIE000000138101"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000138101"|"RCB_STE_COM000000000022"|||"2**"
"RCB_TIE000000138101"|"RCB_STE_COM000000000027"|||"2**"
"RCB_TIE000000138101"|"RCB_STE_COM000000000029"|||"2**"
"RCB_TIE000000138101"|"RCB_STE_COM000000000031"|||"2**"
"RCB_TIE000000138101"|"RCB_STE_COM000000000032"|||"2**"
"RCB_TIE000000315447"|"RCB_STE_COM000000000015"|||"B**"
"RCB_TIE000000315448"|"RCB_STE_COM000000000015"|||"B**"
"RCB_TIE000000317491"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000317665"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000317666"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000316764"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000279664"|"RCB_STE_COM000000000015"|||"A**"
"RCB_TIE000000317798"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000317799"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000317667"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000234862"|"RCB_STE_COM000000000015"|||"2**"
"RCB_TIE000000319285"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000124943"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000124943"|"RCB_STE_COM000000000022"|||"2**"
"RCB_TIE000000124943"|"RCB_STE_COM000000000027"|||"2**"
"RCB_TIE000000124943"|"RCB_STE_COM000000000029"|||"2**"
"RCB_TIE000000124943"|"RCB_STE_COM000000000031"|||"2**"
"RCB_TIE000000124943"|"RCB_STE_COM000000000032"|||"2**"
"RCB_TIE000000138119"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000138119"|"RCB_STE_COM000000000022"|||"2**"
"RCB_TIE000000138119"|"RCB_STE_COM000000000027"|||"2**"
"RCB_TIE000000138119"|"RCB_STE_COM000000000029"|||"2**"
"RCB_TIE000000138119"|"RCB_STE_COM000000000031"|||"2**"
"RCB_TIE000000138119"|"RCB_STE_COM000000000032"|||"2**"
"RCB_TIE000000124921"|"RCB_STE_COM000000000021"|||"2**"
"RCB_TIE000000124921"|"RCB_STE_COM000000000022"|||"2**"
"RCB_TIE000000124921"|"RCB_STE_COM000000000027"|||"2**"
"RCB_TIE000000124921"|"RCB_STE_COM000000000029"|||"2**"
"RCB_TIE000000124921"|"RCB_STE_COM000000000031"|||"2**"
"RCB_TIE000000124921"|"RCB_STE_COM000000000032"|||"2**"
"RCB_TIE000000319457"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000319250"|"RCB_STE_COM000000000015"|||"A**"
